SK_ID_CURR,TARGET
101644,0.5530187344506627
101649,0.5935813353784573
101650,0.6389752237418113
101665,0.4057523634740465
101667,0.5819493290982847
101669,0.4910609597540822
101674,0.4788975355155054
101675,0.5517728722048967
101678,0.6799197289530883
101682,0.5711844226451424
101686,0.642597325052572
101697,0.7536908985446152
101700,0.6835628794067432
101711,0.498303091421674
101714,0.38221929433959156
101715,0.7569314559990865
101728,0.5421744469295585
101732,0.5841836591871443
101757,0.6470258357814249
101758,0.608353599293557
101759,0.6633548707334069
101762,0.2636720052405328
101764,0.5448046847457243
101780,0.7587407132512775
101784,0.5966579280938159
101789,0.447682690250483
101816,0.6182657977438287
101819,0.47951405380731
101827,0.40215248349737415
101863,0.62710201088987
101867,0.6922323461342147
101870,0.30021947414486877
101873,0.7246281447836229
101878,0.5420150365936967
101879,0.4058052773212741
101880,0.4138190707530371
101887,0.6307391073404606
101897,0.43018106973013065
101901,0.47849857300168225
101903,0.7834053329784588
101920,0.5792801151956086
101921,0.5730296584636915
101922,0.5672421397521249
101961,0.6271092379975007
101962,0.4924373197038204
101971,0.5316799356707989
101976,0.7452214960477386
102002,0.6737267511457795
102005,0.4912825232753502
102007,0.8153477959582357
102017,0.45521983036814345
102019,0.7829376494014868
102029,0.3753145240366019
102051,0.6357445676883114
102052,0.4723689285422996
102054,0.42437805562964354
102062,0.7136117676599922
102067,0.7232264001256523
102068,0.6166555111049085
102070,0.45491880197232815
102090,0.578933762283374
102092,0.6575311432453581
102099,0.6982755729133291
102100,0.3061707841489841
102112,0.6117701279663245
102113,0.5389720781100387
102122,0.6900762491230027
102123,0.5162122162142841
102125,0.5146533899403208
102126,0.5941329734000631
102146,0.5193887114003668
102147,0.67670898878906
102151,0.5347314088912023
102158,0.49474572816052753
102159,0.45637278671760245
102162,0.4740724603173609
102165,0.48493378404569926
102166,0.658529088051626
102174,0.4724466868911768
102193,0.7681720122671851
102198,0.544589277892115
102205,0.6742255513502968
102206,0.4799386500645011
102218,0.6047047532960176
102221,0.6126856664579872
102230,0.5253474647008962
102238,0.6610272025481901
102248,0.4273454524644945
102252,0.6693025119492676
102259,0.55425646264062
102262,0.586571369454082
102273,0.49208663843535283
102286,0.5947110490233872
102293,0.599656245330318
102294,0.42661959638183916
102296,0.6040712907895769
102298,0.5986405123900413
102303,0.44467447474020866
102309,0.5479143891159258
102315,0.40405801771690475
102340,0.47405109609267343
102342,0.5917191597366402
102344,0.6267410362793141
102346,0.6986721187452081
102347,0.4764728777100203
102374,0.5755261681599312
102380,0.6001689341494786
102387,0.50291566625243
102393,0.5012663397397301
102403,0.5839450102240193
102413,0.6077092897323942
102414,0.2886170951266814
102415,0.48765461348434047
102416,0.635776325941287
102439,0.6167906953795926
102441,0.45081762399656583
102443,0.4459950837990812
102444,0.5151228161630332
102445,0.7291432917672781
102448,0.4459382248591961
102449,0.6588955560680257
102450,0.7379164085442638
102456,0.5738826073570403
102458,0.5901787700590674
102459,0.5305690414759063
102465,0.3601522125131668
102470,0.6711960306580463
102471,0.45809057454534385
102475,0.6605235226458689
102476,0.6740785103121113
102506,0.559367288924791
102509,0.44314430474116295
102519,0.5819238579729148
102522,0.47231884296506216
102545,0.5227641813271893
102549,0.5116105602677792
102562,0.3854863060480898
102563,0.45324785550072066
102568,0.6962171816115721
102582,0.613169071990598
102592,0.36322850481797436
102597,0.6394768644224924
102605,0.5800703768916518
102614,0.548383011626644
102617,0.61293392407379
102634,0.4494401927867547
102652,0.5673057533774817
102655,0.23462073177944906
102671,0.5738461519422786
102694,0.6976625462105217
102701,0.5998234094353498
102703,0.4068061296256447
102704,0.5343424412043377
102713,0.28831227606624343
102720,0.7351652702828283
102731,0.4240565426847564
102733,0.5138836231457153
102749,0.6860938856364472
102755,0.5455103578352816
102763,0.38232886212111794
102770,0.6125635394900748
102772,0.6251467361470234
102799,0.6675900635866652
102838,0.44821473239710363
102854,0.5524390740689887
102862,0.7273640667499643
102863,0.5766112504703454
102867,0.4786229182308322
102868,0.4263767271719168
102878,0.5744307932308603
102887,0.6358137227590325
102898,0.6575871140661467
102904,0.5964277754509625
102912,0.6795634635922827
102919,0.5080505528476364
102927,0.5134391992333028
102932,0.5449196858315056
102933,0.7596084215768926
102935,0.535583692120153
102958,0.6684154048600067
102969,0.5961064860538872
102971,0.4651266272286249
102975,0.3696978936749254
102979,0.5541730979937328
102982,0.3761126942836025
102987,0.6087159459557189
102989,0.5863586032748948
102995,0.6028142456333628
102996,0.4321557684241732
103000,0.49204339798953395
103001,0.6126540996219071
103004,0.6282034558695052
103010,0.5693430540475086
103025,0.6732002390666239
103029,0.5583809067506874
103046,0.6232331423638001
103056,0.5156634401952986
103062,0.6018748947173093
103078,0.6097856634444138
103083,0.3843958756039519
103092,0.6293648274180911
103096,0.5849532402957318
103097,0.590810685562347
103102,0.7273417191645702
103112,0.4888704595294943
103132,0.5248900721730277
103144,0.6701993244018796
103145,0.47735438617006387
103146,0.46211424444200777
103147,0.6609270406145968
103158,0.5051930203265412
103171,0.6675790893085343
103173,0.3886337314324294
103184,0.544422119030374
103195,0.6354369321316481
103196,0.442831968022346
103206,0.4289111836405143
103230,0.6240186881232954
103231,0.7120103896904548
103232,0.5498867225513593
103239,0.6137806498567023
103240,0.646429650469785
103243,0.5744984173261677
103252,0.5647199726235478
103258,0.581555364916808
103259,0.5737543680987824
103279,0.43148942132305784
103280,0.3754367557362258
103286,0.5479518280863965
103287,0.7957390463358923
103290,0.5178938837895101
103298,0.6012180882240765
103315,0.3167910957779933
103319,0.39781680435616545
103334,0.7209775483360219
103336,0.6152181383530874
103345,0.5369336240318235
103368,0.5343221054605934
103371,0.69830835685812
103377,0.5606188325763389
103398,0.49164617185151194
103404,0.5208354212089035
103408,0.5169648688380982
103410,0.44638738696419555
103418,0.37918247039724956
103420,0.7288294505459779
103432,0.6551687645285444
103433,0.5160740036059333
103436,0.3294798973527565
103440,0.5568787461972887
103453,0.4957437460979812
103459,0.6039831231735792
103460,0.5537216144361424
103461,0.41547444171966835
103462,0.6717330614847078
103473,0.6005618409765721
103474,0.38639537983513206
103475,0.6273342066698049
103478,0.7111991892817298
103480,0.6831146567162671
103484,0.3827926608919957
103494,0.46143764584935687
103513,0.6012672288211018
103515,0.5216036572399475
103516,0.7298861155771065
103525,0.6538251154302828
103541,0.7241107587301558
103544,0.4694749191568928
103562,0.7585279081167661
103570,0.835304522750449
103572,0.7478598269000767
103574,0.496038103673367
103575,0.5709116562711
103591,0.7015813253660627
103594,0.4830314341115442
103609,0.4737927472500358
103613,0.5055988255576683
103614,0.4755358524951135
103615,0.41279395951720205
103624,0.5579240495877567
103625,0.8113298999558689
103628,0.6771019261539635
103629,0.4220041210574374
103647,0.4997214371909523
103648,0.6760221755045038
103651,0.5522693907879188
103658,0.43655334114166
103668,0.5843781122210343
103669,0.47482904182569075
103676,0.6925750314614699
103682,0.5137753868748868
103683,0.44041613339651137
103689,0.4110036723607666
103725,0.35472917048044716
103733,0.5427509869718865
103744,0.31765737590475784
103762,0.6102653878827515
103771,0.7324086224195295
103773,0.3032398950901153
103783,0.6880068397936276
103784,0.6239523569674559
103808,0.418826788076872
103812,0.5462493770572925
103813,0.5707698297359202
103814,0.4377014405604173
103818,0.7121649830578718
103824,0.550131363251517
103828,0.46098911856647146
103830,0.6605322969598021
103840,0.4126979372115633
103842,0.6244859372075717
103847,0.717366974219656
103848,0.6809799323324784
103851,0.32500434256643984
103854,0.6785168849031485
103857,0.7495766917081516
103861,0.3417649296238773
103862,0.6159078912905953
103865,0.6479519200455487
103870,0.3895167407704941
103876,0.4817914845413228
103891,0.7961845418022073
103908,0.4589325059737072
103914,0.6272947813006612
103918,0.6682494544393263
103940,0.4750034243952849
103963,0.6544720637887611
103966,0.6904298076725941
103971,0.663064031690099
103980,0.5428320371960939
103984,0.5614759835932135
103985,0.4717890108250688
103998,0.7797961454234829
104019,0.4838280160708568
104026,0.5554336792664296
104035,0.6352772055476146
104044,0.508767395950513
104045,0.5522591245903689
104047,0.5863872236398011
104051,0.5002828535753763
104058,0.6097347566247526
104063,0.393257158381917
104066,0.5794310153689015
104087,0.290586611544023
104089,0.5901138575978042
104095,0.41834242475720196
104098,0.6821078805952487
104104,0.3308315173011692
104110,0.6879255208317547
104120,0.5609487656844541
104122,0.4205399246013531
104131,0.4538538515895522
104132,0.6792858233704685
104135,0.4944374975308541
104136,0.6457650503437894
104149,0.6048508814138799
104150,0.5622863471777114
104156,0.6581655256505806
104165,0.7447079340853532
104175,0.528851484116393
104179,0.7119200564275444
104184,0.6098506214827938
104206,0.47768898960153316
104216,0.6883774915483744
104230,0.7620505975388019
104257,0.24028918602665772
104272,0.2675891490693437
104273,0.6083900318470032
104278,0.37880900054599387
104294,0.5618762908389267
104295,0.5376992314341755
104297,0.420063556443993
104298,0.6008020748736934
104308,0.6099905242828698
104318,0.50090017370691
104319,0.556554315381461
104320,0.7162845222233962
104327,0.6434198363174405
104334,0.613021865710444
104344,0.6124557053588869
104350,0.4857185654422842
104351,0.5761123468799331
104354,0.560294007955916
104369,0.6784824570287461
104376,0.6028638620975671
104381,0.5665911465598834
104384,0.5668958692149557
104391,0.5176166969168531
104394,0.5781502230462221
104398,0.7207230677363312
104402,0.4355863011542975
104408,0.5637413703497068
104409,0.4746607860533454
104410,0.7748539680637953
104412,0.5777414544340651
104417,0.5971131974663588
104424,0.5801540159082916
104426,0.4658207058149779
104435,0.5680738065112415
104445,0.5850113909973541
104458,0.34913768544182416
104460,0.6002057737675706
104466,0.5338569357421242
104472,0.7513761471665784
104473,0.62642738942501
104479,0.4064201574988056
104480,0.3643972545588217
104482,0.6431993622864663
104499,0.377427831793858
104501,0.4014832078880242
104502,0.4939000882155593
104506,0.5383617432758201
104510,0.3466700932636586
104512,0.5154585204119576
104520,0.698766131409035
104528,0.6663326147500331
104529,0.5976890751742893
104541,0.6008140266748379
104578,0.5728863325789326
104584,0.5016394267436112
104588,0.6747107791189418
104602,0.6600888692981242
104610,0.4842357532129987
104611,0.5795996391783749
104618,0.6139243328445766
104620,0.5345563656763501
104622,0.3560155265057291
104624,0.4710726773774283
104625,0.5557369360502413
104634,0.6714041482743871
104639,0.5941998700301272
104646,0.49897358069698816
104647,0.5030269086897949
104652,0.43379176079464293
104670,0.6414108314228552
104677,0.5550454793073344
104685,0.6562012042606228
104691,0.6198776726015431
104696,0.5634070442780649
104699,0.4621981150110248
104712,0.7205476424110715
104714,0.5748827209745699
104717,0.605170607172453
104718,0.46491653256347587
104740,0.5032656230903289
104741,0.5870990856005193
104743,0.34469473153727137
104744,0.6139188162183848
104747,0.6765532445194715
104767,0.6172315053291973
104772,0.8443076399372745
104776,0.7686121726530281
104779,0.5210000934032708
104814,0.570429856265999
104815,0.5062101413959744
104830,0.6049887482394987
104831,0.6485874685176841
104833,0.6284917044751316
104839,0.43102618791234115
104840,0.45518101353893564
104860,0.6574973866689019
104861,0.3419899912570789
104866,0.5336386896991715
104870,0.4666188330641005
104877,0.580459372312891
104878,0.43115522915776755
104879,0.5121090378220158
104880,0.5870959332921943
104899,0.5897287241693469
104906,0.4509299711472685
104907,0.6527008357280775
104913,0.6175638119386047
104916,0.6095909890115402
104921,0.5864029878363559
104930,0.5593656799534531
104931,0.6729207519272307
104936,0.5622663825152205
104937,0.5719403220673656
104942,0.5439613200510772
104943,0.572520912037058
104969,0.5874399268668159
104972,0.7760531195901111
104988,0.6491910464171411
105013,0.5286188837255514
105015,0.6080094602543564
105019,0.6010993967001786
105027,0.5822567336442656
105030,0.574315785135902
105035,0.754161460909231
105041,0.42573333150358783
105051,0.6309346716048679
105056,0.5414972462467855
105067,0.83305833047501
105071,0.6596763884220356
105072,0.4654537030204811
105074,0.7204008784294988
105091,0.674391374453026
105101,0.4746081792666132
105103,0.48221553971811565
105134,0.5617287437408955
105139,0.6090134081172635
105142,0.675771207723722
105146,0.5343399185090469
105163,0.5800264284087793
105168,0.6719829793386489
105172,0.3399242050907871
105176,0.684933144560429
105195,0.5167209591007361
105196,0.7578042069280011
105197,0.4327572867720148
105203,0.5310468910497874
105223,0.6180518271465811
105227,0.6661548139024035
105228,0.3618606055746681
105230,0.6793126813080814
105231,0.628757827738733
105239,0.48961418726780714
105242,0.5544028388692658
105244,0.5789642465913752
105245,0.6781420026961976
105248,0.3329630450219667
105249,0.5611362692548965
105266,0.7233229075843756
105271,0.7112437449799425
105276,0.6597650473121399
105282,0.6259636900434226
105292,0.519129840970627
105297,0.2921175343285454
105332,0.6812742678822697
105333,0.446355317987099
105343,0.5591508276497823
105344,0.31721500221326243
105345,0.7002403325789134
105357,0.5611288405201655
105359,0.4951303242106762
105366,0.5151973151075165
105367,0.6046982199029839
105370,0.2027897119520728
105377,0.6108118593162818
105390,0.48207598686862113
105399,0.4245350285616541
105403,0.6318295889789044
105404,0.4732031905037016
105414,0.46741055190376396
105417,0.5655480934623139
105425,0.7891163148514717
105452,0.5262370300019605
105454,0.5609436551881428
105456,0.581512620206086
105470,0.5833463520738987
105471,0.49218863235797833
105483,0.4651153508805243
105493,0.6314186509252316
105508,0.7523528390169419
105514,0.6077347298177144
105515,0.39340785277170853
105528,0.7688825022887557
105529,0.5649945568455599
105531,0.5532948226786387
105532,0.4784576329933182
105558,0.34933968448735214
105574,0.5209899692259021
105578,0.39681546120528144
105584,0.7939280680351603
105595,0.7075576877498859
105617,0.6450230160470898
105618,0.5787153625719927
105621,0.5087430382524105
105625,0.5829342773361711
105629,0.6120248756053789
105630,0.47111620981624586
105634,0.4486127117888764
105635,0.5659256380630756
105641,0.6689200833261807
105647,0.6264291951731141
105648,0.4969343261978443
105655,0.4177710660686561
105657,0.50413731071276
105672,0.6273431728325581
105678,0.60966559877789
105682,0.527667765896877
105691,0.5771791274032007
105692,0.41422974262345263
105706,0.7045343081296296
105712,0.6422806997077435
105720,0.5754974374656278
105734,0.4982308496263101
105735,0.580649293745741
105736,0.6279666235301892
105737,0.35325821482165376
105738,0.7192012160474911
105740,0.6965525533711833
105744,0.32349444745496947
105747,0.6194858374404034
105749,0.704109638365338
105754,0.5767501973616562
105758,0.3379416665528644
105760,0.5545024714072597
105767,0.6498095444385467
105784,0.7223351849240789
105791,0.508050896443736
105802,0.5598477593023158
105807,0.7089150978095516
105809,0.41148831386225065
105816,0.6127786185879947
105817,0.3373371106337247
105824,0.7701185632961118
105832,0.6063611799553955
105856,0.44212754142219235
105865,0.6212414561520389
105899,0.5573082980731553
105906,0.40698248258716296
105916,0.5966399154248172
105923,0.737985021532137
105937,0.5395663206994457
105965,0.48504746342902094
105966,0.5557052883295697
105968,0.36286911232480634
105973,0.4989859868567664
105976,0.6270101007093059
105978,0.42030825659108256
105979,0.4356116115214827
105991,0.5921624500570004
105998,0.48032046196033684
105999,0.6034749405361169
106000,0.6670796231068544
106001,0.670398637752449
106010,0.5445166036782625
106011,0.5294692810086766
106013,0.7265526226979663
106015,0.4743946946360488
106026,0.3961155203924303
106032,0.5495227414969981
106035,0.6734509289721702
106040,0.5348459952013104
106041,0.6816465208558665
106044,0.45735980706545626
106053,0.6586248323369124
106054,0.339926265685421
106065,0.7138726134364118
106081,0.5421662631729601
106083,0.5731834081323897
106087,0.5852719147683721
106090,0.6599853147652803
106101,0.2975313204439807
106102,0.5867794800774713
106109,0.4248568346772512
106116,0.5195959220478884
106150,0.4052428323539523
106155,0.7454798581185905
106166,0.43241951027821673
106176,0.553185769378261
106189,0.4596954970192237
106199,0.7064949796201436
106205,0.5117480185205475
106206,0.42156692403535406
106211,0.48702144886613935
106214,0.3618323625181537
106216,0.5842542179803532
106217,0.6531168520876035
106225,0.4348235757947736
106249,0.5157453139684454
106256,0.5807179383467889
106258,0.5462456646302429
106261,0.5869516048910544
106262,0.639959613498347
106264,0.3300252103429625
106271,0.6542691409208365
106276,0.4673036790198402
106277,0.6041011653618398
106286,0.6682472253519718
106293,0.3888062165217991
106295,0.4600087310490008
106296,0.5972503388402881
106297,0.7180527587191613
106298,0.5543270119094204
106311,0.5011824392707734
106314,0.6533416664206515
106320,0.6526456808522474
106334,0.6493317057210702
106346,0.6228411211000328
106347,0.4517115324869355
106349,0.6037005438328958
106354,0.6393825914521135
106360,0.28430290160752925
106373,0.5932142021119344
106377,0.5733011706725634
106386,0.6954268994846647
106387,0.5955196972258155
106391,0.28692755291657124
106401,0.6680451316125835
106411,0.6900137725950863
106413,0.691624361636115
106426,0.5525533840504714
106427,0.6144832520261049
106428,0.7358302814556387
106434,0.516217422672383
106438,0.5998440376029351
106440,0.6098382258835885
106441,0.3434458620799507
106452,0.6402670882050681
106453,0.5526302674222558
106454,0.43850342057758274
106457,0.6628258250769661
106484,0.540451642204979
106488,0.7005919985639507
106491,0.6381393280571207
106514,0.6016891422506795
106527,0.5496124625054407
106528,0.4378373459787558
106529,0.2322430579745956
106534,0.7167844422481512
106550,0.7629802317765645
106577,0.47452854696468116
106585,0.6931977695622888
106590,0.4105403263429555
106607,0.5487587923278864
106610,0.6060238964939942
106611,0.5473330267878629
106612,0.6870956024868362
106624,0.48538597212650075
106631,0.44855779117993605
106647,0.8431734004631009
106660,0.7508108757750435
106674,0.41589796720974986
106687,0.4890527767659177
106712,0.46258260568671633
106713,0.530743849148212
106717,0.5182951110627874
106720,0.5865125398796451
106721,0.6350577801939538
106724,0.591247062934492
106735,0.6563935457830175
106739,0.4070419452546245
106740,0.6364932595472371
106754,0.5161830360531
106760,0.7495222653716838
106761,0.6562850985449336
106784,0.5440566158151418
106787,0.4994938455362933
106797,0.4669187477903183
106798,0.5783591144638623
106802,0.6487139879782566
106803,0.5791481326375503
106804,0.8181284725139419
106805,0.5436301873439671
106810,0.7211740912608278
106812,0.5952381983274234
106813,0.49583857287458205
106817,0.4104018914323635
106822,0.5075005057677604
106823,0.5645692100733924
106827,0.46395051412723864
106841,0.5184793040158344
106851,0.486309920961764
106852,0.5411366680896073
106853,0.7093483105896651
106854,0.8219649096837057
106861,0.5724370656540285
106873,0.6992116980027481
106877,0.422026736382819
106878,0.5025696397727576
106881,0.686882961418809
106900,0.3810105663990421
106906,0.5448062133214315
106907,0.522899884848531
106914,0.6926461447446088
106916,0.48919143726514064
106924,0.31547508084526477
106931,0.531165829403323
106936,0.6236063787509393
106937,0.502467934824098
106938,0.5574205086492675
106939,0.6729876247816047
106943,0.4944946281600336
106944,0.5556039192828729
106967,0.5514159986745722
106980,0.6408215608840365
106986,0.49630177313998436
106987,0.49877790589084364
106990,0.40816006812343053
107013,0.35656099396945906
107023,0.5882201660960877
107033,0.4164899776675434
107037,0.625192593324427
107048,0.6192944875994071
107071,0.5551836421655854
107081,0.3794290181443099
107113,0.5972016459363845
107130,0.42158769271949914
107131,0.5152741747429648
107145,0.6020082853178971
107156,0.6523716357550249
107219,0.5081892715452501
107222,0.6520968221836335
107223,0.8829874779696714
107232,0.7474116546106595
107245,0.5906482406455412
107246,0.32075860346300467
107247,0.5237723005996432
107256,0.42249009935116255
107259,0.30322788877902185
107260,0.28849751989145245
107279,0.7553049770915504
107280,0.5083253912584007
107281,0.5877820998371073
107285,0.483226526792693
107329,0.6381939466571749
107337,0.5431611011950405
107349,0.47632364310580855
107350,0.5462941969800281
107351,0.4450000388018405
107359,0.757169760269305
107391,0.6966393196481909
107394,0.6466166165603723
107395,0.38385334724953935
107406,0.5996967379076905
107416,0.6609039748375949
107417,0.5322573705762799
107418,0.5320418717941497
107419,0.5843927588000496
107444,0.5011495182208459
107445,0.6185549512368703
107446,0.6009667949722861
107460,0.6956548811897505
107470,0.557086729057854
107475,0.6067910718786824
107520,0.4840530534901103
107526,0.617620356436155
107527,0.4624173551782103
107530,0.4124386696598983
107532,0.6714809745254068
107534,0.67553710331097
107535,0.6070340925763954
107554,0.6924851934113411
107556,0.48509318078026775
107559,0.5948176096926492
107561,0.37228302419267584
107564,0.4800676134877471
107566,0.553657585481494
107571,0.5175986074326294
107590,0.6454537402067515
107602,0.6200775548275875
107625,0.6830581479359102
107626,0.7938603932471792
107635,0.4283861185925547
107636,0.4296303450620274
107645,0.6652978045126613
107652,0.7528038982102105
107655,0.4111145463870332
107668,0.39054126154929286
107670,0.4671323423771086
107677,0.3346547490238526
107680,0.6211063273861493
107683,0.640082535564701
107684,0.5499006847805092
107691,0.554860903888477
107692,0.587860338545062
107703,0.6643857749219831
107709,0.3789353858534588
107710,0.4615916725467292
107721,0.6860810658612286
107725,0.7487878144167701
107727,0.7065657815300417
107739,0.4556062140902363
107740,0.5785204235471725
107741,0.6040006695719481
107747,0.43907544316095126
107765,0.7521127357485584
107768,0.47415091837993406
107775,0.6131438471779909
107782,0.7245228553862202
107790,0.5598974297350008
107801,0.6159323720213475
107807,0.3675357282164717
107811,0.6745470056666104
107817,0.7161436327408539
107826,0.5117803246601559
107838,0.6131825386442263
107839,0.5805805680254548
107843,0.5138250218145544
107847,0.4810261309609384
107849,0.6011652938995025
107850,0.6497842421435055
107867,0.6559471987194355
107871,0.6464374807097251
107908,0.6070358806886788
107913,0.6598634452839374
107927,0.5928702396463795
107931,0.4310736300544405
107955,0.3342751458803474
107962,0.6446582616713559
107977,0.4959641397225686
107978,0.5811591730447069
107993,0.44192330799624363
108010,0.38977494411795094
108016,0.6165214111367033
108018,0.7888984360524545
108027,0.5992021149087648
108045,0.6612316809622591
108069,0.6957145567152903
108082,0.5978819642177927
108089,0.6100115975504359
108092,0.5603729985464638
108106,0.4256416117541336
108112,0.6552821063431774
108120,0.6432414710720045
108122,0.7706069191811029
108135,0.6865074745595426
108170,0.46316336988228574
108171,0.5710634520108164
108177,0.32786718858970226
108180,0.6584710891243999
108183,0.4623814267495072
108184,0.4011910702851848
108185,0.5950221012438204
108192,0.5726228054247028
108195,0.6313804472752953
108196,0.6925741894957167
108218,0.5046674638541002
108219,0.7078179393739474
108243,0.6429010474754878
108249,0.3545655292499087
108251,0.2589606066245795
108274,0.5153900202031478
108280,0.8319876338466814
108289,0.5109612177914133
108292,0.46825685554873736
108295,0.5883137062814684
108327,0.41219768323139544
108332,0.5261051346284826
108346,0.486285686738113
108349,0.5726322692674594
